GUBERNATURA
03/06/2024 15:00 (UTC-6)
"
"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8166,8169,3,8166,100.0000,7414,'90.7910,10.7274,752,4409228,2477987,2468913,'56.2000
"
"
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND_1,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJO
'112816E0201,112816E02010,11,GUANAJUATO,019,VALLE DE SANTIAGO,2816,02,E,01,1,0,286,384,4,388,129,2,0,18,5,16,197,,7,0,0,0,3,0,0,1,0,10,388,388,646,0, ,1,I,8fe1dde81741ecb74c6d15dfd96d1171ea550519281e266095bbef40b92f4ab3,02/06/2024 21:51:02,02/06/2024 21:53:01,02/06/2024 21:53:01,CASILLA,MOVIL,ACTA PREP,SI
'112816E0202,112816E02020,11,GUANAJUATO,019,VALLE DE SANTIAGO,2816,02,E,02,1,0,308,360,2,362,132,2,1,5,5,16,181,,4,0,0,0,10,2,0,0,SIN DATO,4,362,362,646,0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,I,0dee7784237ab3aa92113c38b105c01404c453b72dfe88c66e7d4a195c6df2c1,02/06/2024 23:37:04,02/06/2024 23:43:17,02/06/2024 23:43:17,CASILLA,MOVIL,ACTA PREP,SI
'112816E0203,112816E02030,11,GUANAJUATO,019,VALLE DE SANTIAGO,2816,02,E,03,1,0,307,365,0,365,135,4,0,11,1,22,178,,1,1,0,0,3,0,1,0,0,8,365,365,646,0, ,1,I,57ab1957425f1ff462a61ce121f48cc0619067c9bfae685aac96ad1ecd171bbe,02/06/2024 23:41:40,02/06/2024 23:43:55,02/06/2024 23:43:55,CASILLA,MOVIL,ACTA PREP,SI
'112816E0204,112816E02040,11,GUANAJUATO,019,VALLE DE SANTIAGO,2816,02,E,04,1,0,277,391,3,394,155,8,0,8,4,19,174,,3,0,1,0,7,2,2,1,0,10,394,394,646,0, ,1,I,c66e385b5ab274ed15f8ca238eb080967d58329b23466435207cf4cfc8b42462,02/06/2024 23:53:47,02/06/2024 23:58:34,02/06/2024 23:58:34,CASILLA,MOVIL,ACTA PREP,SI
'112826B0100,112826B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2826,01,B,00,1,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,SIN ACTA,680,-,SIN ACTA POR PAQUETE ENTREGADO SIN BOLSA,0,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
'112826C0100,112826C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2826,01,C,00,1,0,297,406,2,408,145,7,4,19,5,25,186,,2,1,0,0,6,0,1,0,0,7,408,408,679,9, ,1,,ee673cee88ff3137b9c7845264a5dfcc098d4f789e2500c8b6861967a36cbf14,03/06/2024 00:06:56,03/06/2024 00:12:00,03/06/2024 00:12:00,CASILLA,MOVIL,ACTA PREP,SI
'112827B0100,112827B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2827,01,B,00,1,0,0,0,0,0,66,5,1,8,2,15,159,,3,0,0,0,4,0,0,0,0,6,270,269,627,9, ,1,,569ec24b953e9fe055d8f027b00ac07ca3c8e101179f34e65f81f48d727a71f7,02/06/2024 22:54:27,02/06/2024 22:56:17,02/06/2024 22:56:18,CASILLA,MOVIL,ACTA PREP,SI
'112827C0100,112827C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2827,01,C,00,1,0,348,301,5,306,87,5,1,10,4,17,163,,5,0,0,0,5,1,3,0,0,5,306,306,626,10, ,1,,ede74a4e675fa7723a11fbee1b026d8bd80b6d544f0a996ddb251e24d5122db5,02/06/2024 21:31:18,02/06/2024 21:33:17,02/06/2024 21:33:17,CASILLA,MOVIL,ACTA PREP,SI
'112827C0200,112827C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2827,02,C,00,1,0,383,268,3,270,67,3,1,5,0,5,172,,2,0,0,0,10,0,0,0,0,7,270,272,626,9, ,1,,3780026a6e27d82dbc5f8703ad35c4f050cf48700613b2c6ad8e24d47daf88fd,02/06/2024 22:29:33,02/06/2024 22:31:01,02/06/2024 22:31:01,CASILLA,MOVIL,ACTA PREP,SI
'112828B0100,112828B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2828,01,B,00,1,0,274,269,5,273,93,0,3,3,2,8,146,,2,0,0,0,7,0,0,0,0,5,273,269,521,10, ,1,,458106d1984f73f4b1c2df860eea91f1bc60393a278ad3703595481702804643,02/06/2024 21:43:38,02/06/2024 21:44:46,02/06/2024 21:44:46,CASILLA,MOVIL,ACTA PREP,SI
'112828C0100,112828C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2828,01,C,00,1,0,268,277,2,280,83,2,2,6,2,13,154,,1,2,0,0,7,0,2,0,0,6,280,280,521,11, ,1,,f1e192fa5abf226dbe44bad83b015a0fd07c043c87243f8effe1c65700fe45a3,02/06/2024 23:14:47,02/06/2024 23:18:00,02/06/2024 23:18:00,CASILLA,MOVIL,ACTA PREP,SI
'112828C0200,112828C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2828,02,C,00,1,0,0,293,3,299,101,1,2,5,3,7,162,,1,4,0,0,0,0,0,0,0,0,299,286,520,11, ,1,,b7d2080a0d323268dc57590058fcce0aef0767c872a44f75891fe27864a60b99,02/06/2024 23:42:48,02/06/2024 23:46:48,02/06/2024 23:46:48,CASILLA,MOVIL,ACTA PREP,SI
'112829B0100,112829B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2829,01,B,00,1,0,264,426,0,428,164,4,6,15,3,20,188,,6,0,1,0,4,0,4,0,0,8,428,423,674,10, ,1,,58a2bf36ce029ed42d04b7b6ddbb998ebfe27280b6ee44fcce292c7496e908db,03/06/2024 01:17:58,03/06/2024 01:19:02,03/06/2024 01:19:02,CASILLA,MOVIL,ACTA PREP,SI
'112829C0100,112829C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2829,01,C,00,1,0,310,391,4,395,156,6,1,13,3,13,174,,1,1,0,0,11,3,2,0,0,11,395,395,673,10, ,1,,f0b581c890cccc97784c8e5ef0ac5faa14bef748ef31a4ae2e2dc54854112262,03/06/2024 02:14:31,03/06/2024 02:39:04,03/06/2024 02:39:04,CATD,MOVIL,ACTA PREP,SI
'112830B0100,112830B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2830,01,B,00,1,0,381,0,0,381,153,5,12,5,13,162,7,,0,0,0,0,6,3,4,1,0,5,5,376,650,7, ,1,,d398e3e0c3c95f100f47deb065f7f7c20bce8a74dbd1c01150b3460251eb6b81,02/06/2024 21:59:48,02/06/2024 22:01:44,02/06/2024 22:01:44,CASILLA,MOVIL,ACTA PREP,SI
'112830C0100,112830C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2830,01,C,00,1,0,289,385,3,381,151,3,4,15,2,24,160,,6,1,1,0,2,1,1,0,0,13,384,384,650,8, ,1,,608263cdd400854b92fc3ca1ebfa7d3ea9009db8233bd5535c6e9250237b7f46,02/06/2024 23:29:11,02/06/2024 23:32:27,02/06/2024 23:32:27,CASILLA,MOVIL,ACTA PREP,SI
'112831B0100,112831B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2831,01,B,00,1,0,294,395,6,401,173,3,0,11,9,10,187,,0,0,0,0,0,0,0,0,0,8,401,401,671,10, ,1,,faceb7f62d61ff2502235f44f422bcbb199a49aa32ae4a8f31ba7a7f228409fc,03/06/2024 01:07:53,03/06/2024 01:18:38,03/06/2024 01:18:38,CATD,MOVIL,ACTA PREP,SI
'112831C0100,112831C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2831,01,C,00,1,0,322,371,3,374,138,7,3,8,3,20,173,,4,1,0,0,10,2,2,0,0,3,374,374,671,9, ,1,,c7321d95d71507b02b253c7011be2e23c8d74e12f517c8542609926452fefec5,03/06/2024 01:07:53,03/06/2024 01:17:45,03/06/2024 01:17:45,CATD,MOVIL,ACTA PREP,SI
'112837B0100,112837B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2837,01,B,00,1,0,306,298,3,301,138,2,1,9,2,17,111,,6,0,0,0,7,1,3,1,0,3,301,301,581,9, ,1,,ee15226d4a91dd6397fa7264e61e0c9dbef75e1a4b84ad7ff71f5e09a39beaee,03/06/2024 01:31:35,03/06/2024 01:36:22,03/06/2024 01:36:23,CATD,MOVIL,ACTA PREP,SI
'112837C0100,112837C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2837,01,C,00,1,0,283,315,6,318,129,4,0,12,1,19,128,,7,0,0,0,7,0,1,0,0,10,318,318,580,9, ,1,,4039b06e19c49c199e6681a9f104ac78d8fc9c06bea7717f0236b0279049160f,02/06/2024 23:11:14,02/06/2024 23:14:18,02/06/2024 23:14:18,CASILLA,MOVIL,ACTA PREP,SI
'112838B0100,112838B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2838,01,B,00,1,0,284,287,6,274,111,2,2,7,3,10,131,,0,0,0,0,1,2,1,1,SIN DATO,3,274,274,549,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,bdbea5c8e1d090d8ef1f3805a5a0dfbd295a4788d5e0835d73e659e963750396,03/06/2024 01:07:53,03/06/2024 01:27:15,03/06/2024 01:27:15,CATD,MOVIL,ACTA PREP,SI
'112838C0100,112838C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2838,01,C,00,1,0,245,326,4,331,90,5,2,12,1,26,167,,4,1,0,0,9,3,1,0,0,10,331,331,549,9, ,1,,e77195f54226e6dc82e4983f0c34643616caa222c51927faae821e0482e9e455,03/06/2024 01:07:53,03/06/2024 01:26:55,03/06/2024 01:26:55,CATD,MOVIL,ACTA PREP,SI
'112838C0200,112838C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2838,02,C,00,1,0,280,295,0,0,95,5,0,9,5,13,144,,4,1,0,0,6,3,4,0,0,4,293,293,548,10, ,1,,2d2219eb6f7646b663d77524cfa5f204752f7a0c490061c041cb5c08d77b879f,03/06/2024 01:07:53,03/06/2024 01:28:24,03/06/2024 01:28:24,CATD,MOVIL,ACTA PREP,SI
'112839B0100,112839B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2839,01,B,00,1,0,384,388,4,392,130,4,5,8,3,11,190,,6,1,0,0,13,0,7,1,0,7,392,386,500,11, ,1,,69e9753cbbd645fe077f60c7734957c2a061781fa013b34218802771aab11bf6,03/06/2024 00:47:51,03/06/2024 01:02:41,03/06/2024 01:02:41,CATD,MOVIL,ACTA PREP,SI
'112839C0100,112839C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2839,01,C,00,1,0,0,407,363,0,137,SIN DATO,SIN DATO,SIN DATO,SIN DATO,18,SIN DATO,,0,0,0,0,0,0,210,0,SIN DATO,5,0,370,500,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,fe1606b57cd3653d4d37081b2cff667125454109efd12f4961327455960f3ac6,02/06/2024 23:18:40,02/06/2024 23:29:00,02/06/2024 23:29:00,CASILLA,MOVIL,ACTA PREP,SI
'112840B0100,112840B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2840,01,B,00,1,0,384,348,5,0,139,3,SIN DATO,13,7,14,171,,1,SIN DATO,SIN DATO,SIN DATO,9,SIN DATO,SIN DATO,SIN DATO,SIN DATO,5,511,362,710,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,333a5137d13b551e6e188db226be8f89a22ad0a1bc9f4fdfe7936da1bbb62ffa,02/06/2024 21:23:02,02/06/2024 21:24:46,02/06/2024 21:24:46,CASILLA,MOVIL,ACTA PREP,SI
'112840C0100,112840C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2840,01,C,00,1,0,385,341,0,0,107,3,2,7,4,11,181,,4,SIN DATO,SIN DATO,SIN DATO,4,4,SIN DATO,SIN DATO,SIN DATO,8,335,335,710,11,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,c52ab54fe68a2896636c4a570703e5e502db0427228f2759d2c0f3da644bc019,02/06/2024 21:31:50,02/06/2024 21:34:21,02/06/2024 21:34:21,CASILLA,MOVIL,ACTA PREP,SI
'112841B0100,112841B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2841,01,B,00,1,0,475,295,2,0,72,2,3,24,5,15,161,,1,SIN DATO,SIN DATO,SIN DATO,8,SIN DATO,SIN DATO,SIN DATO,SIN DATO,4,295,295,745,13,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,685df118e3fe2beb7c42767ed3c0117724f58e260422186a2f84d6186fcbcf9e,03/06/2024 01:31:30,03/06/2024 01:37:10,03/06/2024 01:37:11,CATD,MOVIL,ACTA PREP,SI
'112841C0100,112841C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2841,01,C,00,1,0,0,0,0,0,74,4,4,22,1,8,156,,3,1,1,0,3,0,0,0,SIN DATO,6,285,283,744,10,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,ee48260ebb62614340ca806fbc3f701d610a2fcce02932642a4f3743475012bd,03/06/2024 01:31:30,03/06/2024 01:34:09,03/06/2024 01:34:09,CATD,MOVIL,ACTA PREP,SI
'112841C0200,112841C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2841,02,C,00,1,0,486,285,0,285,78,3,4,10,3,16,158,,2,0,0,0,3,1,0,1,0,6,285,285,744,10, ,1,,b9a83b45cac12b66d850c06bf92d730bde85631b43dd925449d2a7e05ca405c1,03/06/2024 01:31:30,03/06/2024 01:32:55,03/06/2024 01:32:55,CATD,MOVIL,ACTA PREP,SI
'112841C0300,112841C03000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2841,03,C,00,1,0,513,256,2,256,63,2,2,8,3,21,146,,0,0,0,0,3,0,1,0,0,7,256,256,744,9, ,1,,2a82278010898ffc176259ea26e3d58805197bb11bccae132fbda2b2ce7af954,03/06/2024 01:31:30,03/06/2024 01:56:05,03/06/2024 01:56:06,CATD,MOVIL,ACTA PREP,SI
'112841C0400,112841C04000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2841,04,C,00,1,0,474,294,3,297,96,3,0,15,5,19,126,,3,1,0,0,5,2,ILEGIBLE,0,0,5,297,280,744,9,ALGUN CAMPO ILEGIBLE O SIN DATO,1,,bf6a6ac9bdfabea0ae3a8ce100303290e4d3b1130ae9bb57a6734233c39212be,03/06/2024 01:31:30,03/06/2024 01:56:40,03/06/2024 01:56:40,CATD,MOVIL,ACTA PREP,SI
'112842B0100,112842B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2842,01,B,00,1,0,474,288,3,288,80,2,0,16,4,15,161,,2,0,0,0,3,1,0,1,0,3,288,288,738,13, ,1,,efebb29ce8042467d13b5ea4652021b7bd951ffda2cc8a6376b71a5c959cbd3e,02/06/2024 22:47:31,02/06/2024 22:49:56,02/06/2024 22:49:56,CASILLA,MOVIL,ACTA PREP,SI
'112842C0100,112842C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2842,01,C,00,1,0,314,351,1,347,95,6,1,12,6,18,203,,0,0,0,0,0,0,0,0,0,6,347,347,737,8, ,1,,9255608985a52d89c5db576fc99266c6dde2a19280ad3f0cac424a9656e577ea,02/06/2024 23:16:47,02/06/2024 23:19:32,02/06/2024 23:19:32,CASILLA,MOVIL,ACTA PREP,SI
'112842C0200,112842C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2842,02,C,00,1,0,447,326,3,0,92,0,1,13,3,12,188,,1,1,0,0,4,0,0,1,4,4,320,324,737,11, ,1,,6b13873f1725b86daf59f3108226fb280a4cad087103e0e641041a63ce9118ca,03/06/2024 00:37:00,03/06/2024 00:39:41,03/06/2024 00:39:41,CASILLA,MOVIL,ACTA PREP,SI
'112843B0100,112843B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2843,01,B,00,1,0,386,301,4,305,84,5,1,12,4,11,167,,1,1,0,0,6,2,3,1,0,7,305,305,664,11, ,1,,c22c2cc4724836e32c51ed363b66f577c455885fa4c920facd255967e233662e,03/06/2024 00:14:39,03/06/2024 00:21:15,03/06/2024 00:21:15,CASILLA,MOVIL,ACTA PREP,SI
'112843C0100,112843C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2843,01,C,00,1,0,437,250,3,254,79,4,0,9,2,6,137,,2,0,0,0,5,0,0,1,0,9,254,254,664,12, ,1,,fc3884263caa3e89907cf26046ad0ee6ff9b1787a601824237dc7ae0fe30c956,02/06/2024 23:28:28,02/06/2024 23:31:51,02/06/2024 23:31:51,CASILLA,MOVIL,ACTA PREP,SI
'112843C0200,112843C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2843,02,C,00,1,0,415,271,4,273,72,5,0,5,3,14,154,,3,0,0,0,11,2,0,0,0,4,273,273,664,9, ,1,,86d8bbbcaba4d2f66f1e8b141c8d84bc60a9427516cf0a09568de2a00085a643,03/06/2024 00:12:00,03/06/2024 00:17:24,03/06/2024 00:17:24,CASILLA,MOVIL,ACTA PREP,SI
'112843C0300,112843C03000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2843,03,C,00,1,0,390,297,2,298,75,3,0,9,2,10,164,,2,0,0,0,10,1,2,1,0,19,298,298,663,7, ,1,,331fe233c5147add6f9e71e4400fa13ce126791778d1cdb2c39f4cbb5d5c9368,02/06/2024 23:42:28,02/06/2024 23:46:30,02/06/2024 23:46:30,CASILLA,MOVIL,ACTA PREP,SI
'112844B0100,112844B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2844,01,B,00,1,0,376,297,0,301,65,4,3,14,3,7,191,,2,0,0,0,3,1,2,0,0,6,301,301,652,11, ,1,,6a7ad690ce49fea96b8fd542afa2c9ecf52f07405e92a92fa25bf9be923e8285,03/06/2024 01:41:11,03/06/2024 02:14:40,03/06/2024 02:14:40,CATD,MOVIL,ACTA PREP,SI
'112844C0100,112844C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2844,01,C,00,1,0,364,311,3,314,75,2,1,7,5,10,182,,2,0,0,0,8,2,5,0,0,14,314,313,651,9, ,1,,35b113cc1720565178ea09ef139131cd0eae9e952538b2b3273a6efc791340d4,03/06/2024 01:41:11,03/06/2024 02:20:50,03/06/2024 02:20:51,CATD,MOVIL,ACTA PREP,SI
'112844C0200,112844C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2844,02,C,00,1,0,366,307,4,311,94,6,4,7,3,11,158,,4,3,0,0,7,1,5,1,0,7,311,311,651,7, ,1,,3efcaf3faf9b3d3e7d6a6ed9fe977dc02e1df2e750441585f3d511b2ed0d7b58,03/06/2024 01:41:12,03/06/2024 02:14:46,03/06/2024 02:14:46,CATD,MOVIL,ACTA PREP,SI
'112845B0100,112845B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2845,01,B,00,1,0,388,319,1,316,129,4,2,8,4,19,134,,0,0,1,0,2,4,0,0,0,9,316,316,677,9, ,1,,43e809cb1a48e8d9d3e0e9f4678a5bc72faf83f050d66c3c464799c3d5b8e029,02/06/2024 21:46:15,02/06/2024 21:47:51,02/06/2024 21:47:51,CASILLA,MOVIL,ACTA PREP,SI
'112845C0100,112845C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2845,01,C,00,1,0,423,272,281,281,101,3,1,12,3,18,119,,0,0,0,0,0,0,0,0,0,24,281,281,676,10, ,1,,6105d33191a8dd19200ff166645b3f8b43cf7ff4fb69ed695b794ca457fb4ec0,03/06/2024 01:31:35,03/06/2024 01:53:23,03/06/2024 01:53:23,CATD,MOVIL,ACTA PREP,SI
'112846B0100,112846B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2846,01,B,00,1,0,336,198,4,202,56,2,5,5,0,10,115,,4,0,0,0,7,0,1,1,0,7,202,213,511,11, ,1,,ed7f6adfd79f955e2815e8906b338d3854308e0e283cb4f6562a1d822c5517dc,02/06/2024 22:04:55,02/06/2024 22:06:29,02/06/2024 22:06:29,CASILLA,MOVIL,ACTA PREP,SI
'112846C0100,112846C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2846,01,C,00,1,0,331,203,4,207,79,4,5,8,3,5,87,,0,2,1,0,3,3,1,1,0,5,207,207,511,8, ,1,,4e461f080f3b77a293c1c49fc2aa0061f4b55ab8dc78155e89373ba8abe27a9b,02/06/2024 21:14:08,02/06/2024 21:15:32,02/06/2024 21:15:32,CASILLA,MOVIL,ACTA PREP,SI
'112846C0200,112846C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2846,02,C,00,1,0,313,222,3,225,83,1,2,7,4,10,100,,3,0,0,0,8,2,2,0,0,3,225,225,510,9, ,1,,d4a088f8a1acda803e5d91c8b3bcab749befa5757c79a2f9e9eb6ddb33b0980f,02/06/2024 22:43:12,02/06/2024 22:45:01,02/06/2024 22:45:01,CASILLA,MOVIL,ACTA PREP,SI
'112847B0100,112847B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2847,01,B,00,1,0,0,0,0,0,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,00,724,9,TODOS ILEGIBLES O SIN DATO,0,,63c883a380cc7854349787536b314813cd00a9d77b53038ef4a0ace1e2885159,03/06/2024 01:45:12,03/06/2024 02:59:18,03/06/2024 02:59:18,CATD,MOVIL,ACTA PREP,SI
'112847C0100,112847C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2847,01,C,00,1,0,437,307,5,313,77,2,5,11,6,8,184,,2,0,0,0,5,3,2,1,0,7,313,313,723,10, ,1,,7214a7d9a408163e92917830927c45224ff2cb31b5e041002b194b6295459a6c,02/06/2024 23:50:58,02/06/2024 23:54:09,02/06/2024 23:54:09,CASILLA,MOVIL,ACTA PREP,SI
'112847C0200,112847C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2847,02,C,00,1,0,454,292,4,292,57,3,4,11,3,14,179,,2,0,0,0,9,0,5,0,0,10,286,297,723,11, ,1,,39c7c2f120930a66f420898fb443eebf310039bf379388066efefec794b5b687,03/06/2024 01:45:12,03/06/2024 02:41:46,03/06/2024 02:41:46,CATD,MOVIL,ACTA PREP,SI
'112847C0300,112847C03000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2847,03,C,00,1,0,467,297,5,0,80,2,1,11,3,13,153,,0,0,0,0,4,1,6,0,2,20,0,296,723,12, ,1,,ad3fb950e485a0bc12a94327a4f7fde888121aa28c3260e36789518c380e1bfa,02/06/2024 22:52:41,02/06/2024 22:54:37,02/06/2024 22:54:37,CASILLA,MOVIL,ACTA PREP,SI
'112848B0100,112848B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2848,01,B,00,2,0,310,247,2,249,119,5,6,15,2,14,74,,1,1,0,0,2,0,3,0,0,7,249,249,531,7, ,1,,6a80eb1c019d0fc5d5805927d0c6df1e1116213ada0003ddabb0844c24fca3d6,03/06/2024 00:20:13,03/06/2024 00:25:47,03/06/2024 00:25:47,CASILLA,MOVIL,ACTA PREP,SI
'112848C0100,112848C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2848,01,C,00,2,0,315,244,0,244,101,4,2,8,8,10,91,,2,0,1,0,3,4,0,1,0,9,244,244,531,6, ,1,,d630610e7284c3ae5601b91c28e8c2e9e80353b69bee3c31eb8419af01d27bbe,03/06/2024 02:24:08,03/06/2024 02:27:30,03/06/2024 02:27:30,CASILLA,MOVIL,ACTA PREP,SI
'112848C0200,112848C02000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2848,02,C,00,2,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,SIN ACTA,530,-,SIN ACTA POR PAQUETE ENTREGADO SIN BOLSA,0,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
'112849B0100,112849B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2849,01,B,00,2,0,408,265,265,0,88,2,4,17,7,13,127,,94,90,92,6,151,134,144,24,0,7,0,1000,648,9,EXCEDE LISTA NOMINAL,0,,4341634e8c7705ecac1b32c2e2f82a2925d4e655b5eb43ba23eba8264d216db0,03/06/2024 02:47:26,03/06/2024 03:06:39,03/06/2024 03:06:39,CATD,MOVIL,ACTA PREP,SI
'112849E0100,112849E01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2849,01,E,00,2,0,255,199,5,204,106,7,3,7,5,7,53,,2,0,0,0,4,1,6,0,0,8,204,209,433,8, ,1,,d9c6c045e74eb21c57f88dbb0ff187db58c2cc22094f9bbc45640e3ee1b70557,02/06/2024 21:29:12,02/06/2024 21:30:46,02/06/2024 21:30:46,CASILLA,MOVIL,ACTA PREP,SI
'112850B0100,112850B01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2850,01,B,00,2,0,214,209,0,208,34,0,2,10,8,15,124,,1,1,0,0,2,0,1,2,0,3,208,203,394,10, ,1,,5b90e3986660e1e6642af99a3788d3f936ba18f648d69b9b90136b8bca74abc6,03/06/2024 01:15:03,03/06/2024 01:24:53,03/06/2024 01:24:53,CATD,MOVIL,ACTA PREP,SI
'112850C0100,112850C01000,11,GUANAJUATO,019,VALLE DE SANTIAGO,2850,01,C,00,2,0,225,195,0,194,25,2,0,8,6,15,122,,0,0,0,0,5,0,0,0,0,11,194,194,394,9, ,1,,463335c56fecb2906065572d740f127e6d680c97434b7fd65e2bcb584b97d710,03/06/2024 01:15:03,03/06/2024 11:29:37,03/06/2024 11:29:37,CATD,MOVIL,ACTA PREP,SI
